time,low,high,open,close,volume
2022-02-13 00:05:00,42079.4,42219.72,42204.62,42085.77,15.30912215
2022-02-13 00:10:00,42072.36,42187.78,42084.88,42136.42,17.90245868
2022-02-13 00:15:00,42111.16,42198.21,42136.42,42197.65,16.12009269
2022-02-13 00:20:00,42117.16,42200.0,42197.65,42188.22,11.01198214
2022-02-13 00:25:00,42177.71,42233.25,42188.79,42225.0,10.10591612
2022-02-13 00:30:00,42223.08,42317.12,42224.99,42270.69,33.81903166
2022-02-13 00:35:00,42267.69,42519.89,42270.69,42507.19,50.72957917
2022-02-13 00:40:00,42436.6,42526.47,42506.55,42510.15,38.10752424
2022-02-13 00:45:00,42418.33,42510.86,42510.86,42446.45,15.89023708
2022-02-13 00:50:00,42367.82,42471.48,42444.41,42374.82,26.60648945
2022-02-13 00:55:00,42365.59,42431.21,42375.68,42418.51,15.69156352
2022-02-13 01:00:00,42361.09,42421.82,42418.51,42369.99,11.70801892
2022-02-13 01:05:00,42369.98,42451.82,42369.98,42449.95,28.48939431
2022-02-13 01:10:00,42422.77,42515.02,42449.93,42445.88,27.86965646
2022-02-13 01:15:00,42420.0,42487.95,42445.88,42470.75,15.43191068
2022-02-13 01:20:00,42424.72,42481.49,42470.76,42438.37,16.73813091
2022-02-13 01:25:00,42396.02,42466.56,42441.0,42432.33,7.15757512
2022-02-13 01:30:00,42383.59,42439.6,42435.7,42383.59,8.86627732
2022-02-13 01:35:00,42360.89,42413.16,42386.1,42375.97,10.36927459
2022-02-13 01:40:00,42346.75,42409.18,42375.97,42346.75,9.49607047
2022-02-13 01:45:00,42339.53,42381.1,42346.75,42368.11,8.97002831
2022-02-13 01:50:00,42303.18,42370.82,42368.11,42310.15,10.59631051
2022-02-13 01:55:00,42216.16,42310.15,42310.14,42257.43,33.10360877
2022-02-13 02:00:00,42187.11,42297.22,42261.82,42262.95,13.22056059
2022-02-13 02:05:00,42239.04,42299.35,42262.96,42274.08,14.57807341
2022-02-13 02:10:00,42238.53,42274.07,42274.07,42242.84,5.69378912
2022-02-13 02:15:00,42230.19,42269.93,42242.84,42247.24,6.81321063
2022-02-13 02:20:00,42186.49,42253.23,42246.24,42191.77,21.06537012
2022-02-13 02:25:00,42139.31,42200.0,42188.99,42152.14,64.23186982
2022-02-13 02:30:00,42115.12,42173.8,42152.14,42136.79,26.15423
2022-02-13 02:35:00,42135.68,42233.15,42136.79,42203.46,11.80539651
2022-02-13 02:40:00,42141.23,42232.06,42203.47,42199.39,28.8882305
2022-02-13 02:45:00,42190.68,42250.0,42198.51,42214.73,21.73526978
2022-02-13 02:50:00,42203.66,42241.82,42217.64,42234.84,14.78535395
2022-02-13 02:55:00,42213.44,42245.28,42234.85,42235.03,8.41429874
2022-02-13 03:00:00,42210.0,42270.63,42235.03,42265.12,10.9541199
2022-02-13 03:05:00,42220.53,42267.74,42265.12,42230.52,6.27652773
2022-02-13 03:10:00,42213.13,42251.41,42230.52,42214.19,10.32271324
2022-02-13 03:15:00,42170.69,42216.97,42214.19,42212.24,13.98268637
2022-02-13 03:20:00,42168.35,42218.85,42211.94,42186.0,11.70328793
2022-02-13 03:25:00,42167.31,42242.16,42185.26,42225.47,7.4646776
2022-02-13 03:30:00,42194.62,42241.32,42223.85,42224.84,7.87735385
2022-02-13 03:35:00,42185.82,42238.87,42224.84,42231.75,16.58701893
2022-02-13 03:40:00,42216.39,42315.79,42231.75,42263.36,19.86400897
2022-02-13 03:45:00,42262.67,42292.91,42263.35,42292.43,31.98807194
2022-02-13 03:50:00,42244.39,42302.05,42292.44,42280.41,21.35271206
2022-02-13 03:55:00,42229.75,42295.33,42280.4,42243.08,21.4862525
2022-02-13 04:00:00,42243.08,42291.62,42243.08,42290.21,10.3134187
2022-02-13 04:05:00,42272.59,42338.28,42289.05,42323.89,11.06822013
2022-02-13 04:10:00,42280.34,42352.76,42319.1,42288.47,17.14345459
2022-02-13 04:15:00,42262.33,42316.85,42288.46,42307.91,13.89841723
2022-02-13 04:20:00,42280.9,42319.0,42306.76,42301.43,13.52091455
2022-02-13 04:25:00,42282.82,42320.07,42301.42,42282.82,10.24827943
2022-02-13 04:30:00,42271.81,42316.74,42280.92,42312.73,7.76515907
2022-02-13 04:35:00,42210.58,42312.73,42312.72,42237.44,7.55238856
2022-02-13 04:40:00,42170.89,42238.73,42237.43,42187.3,12.55470948
2022-02-13 04:45:00,42131.92,42211.33,42187.3,42202.07,25.78152912
2022-02-13 04:50:00,42177.0,42222.15,42202.08,42205.68,11.64291177
2022-02-13 04:55:00,42205.68,42249.99,42205.68,42225.8,14.46857667
2022-02-13 05:00:00,42193.37,42230.9,42224.11,42221.02,7.61250006
2022-02-13 05:05:00,42214.32,42247.68,42221.01,42230.43,6.32634917
2022-02-13 05:10:00,42184.43,42241.44,42237.14,42203.51,7.46373557
2022-02-13 05:15:00,42141.35,42219.82,42203.85,42217.29,22.26109086
2022-02-13 05:20:00,42184.86,42221.49,42216.27,42200.04,5.1918979
2022-02-13 05:25:00,42188.02,42256.68,42197.49,42240.28,10.80056973
2022-02-13 05:30:00,42240.27,42300.0,42240.27,42299.98,13.90120051
2022-02-13 05:35:00,42253.11,42324.13,42299.99,42270.07,13.25541438
2022-02-13 05:40:00,42260.36,42303.65,42270.07,42286.78,8.27501248
2022-02-13 05:45:00,42234.68,42289.89,42282.05,42271.78,13.35094448
2022-02-13 05:50:00,42238.24,42309.29,42271.78,42309.28,13.9928961
2022-02-13 05:55:00,42277.24,42340.7,42309.28,42293.1,33.30540624
2022-02-13 06:00:00,42270.96,42322.68,42293.1,42306.54,10.26588461
2022-02-13 06:05:00,42256.66,42306.55,42306.54,42266.01,9.22982823
2022-02-13 06:10:00,42262.53,42311.21,42266.01,42297.43,10.08564758
2022-02-13 06:15:00,42245.75,42293.96,42293.96,42264.51,13.92874262
2022-02-13 06:20:00,42258.61,42290.83,42264.52,42269.93,5.78103652
2022-02-13 06:25:00,42257.49,42290.58,42268.76,42290.58,5.72319706
2022-02-13 06:30:00,42235.73,42307.87,42290.58,42302.39,11.04075616
2022-02-13 06:35:00,42296.85,42448.78,42302.39,42415.63,30.32984357
2022-02-13 06:40:00,42368.75,42415.86,42415.62,42373.14,10.76818428
2022-02-13 06:45:00,42350.01,42399.4,42373.14,42353.12,13.16018247
2022-02-13 06:50:00,42340.13,42425.02,42353.11,42398.62,10.32603411
2022-02-13 06:55:00,42380.19,42461.59,42398.62,42444.98,18.23131526
2022-02-13 07:00:00,42384.07,42444.98,42444.98,42420.48,8.79400868
2022-02-13 07:05:00,42363.42,42424.07,42420.47,42390.44,24.48130953
2022-02-13 07:10:00,42380.02,42436.45,42390.44,42420.29,8.92581086
2022-02-13 07:15:00,42413.39,42481.52,42420.29,42468.05,9.90836651
2022-02-13 07:20:00,42400.01,42469.56,42468.05,42426.58,14.21784916
2022-02-13 07:25:00,42360.5,42432.33,42426.56,42379.07,20.19607403
2022-02-13 07:30:00,42360.73,42399.8,42379.07,42368.99,8.40352828
2022-02-13 07:35:00,42313.91,42382.94,42369.0,42346.45,9.90633565
2022-02-13 07:40:00,42331.67,42387.09,42346.45,42360.79,12.20286398
2022-02-13 07:45:00,42360.78,42403.34,42360.79,42391.18,6.4822905
2022-02-13 07:50:00,42391.18,42448.23,42391.18,42430.91,8.44973712
2022-02-13 07:55:00,42421.82,42471.32,42428.43,42432.09,10.94183064
2022-02-13 08:00:00,42377.68,42432.09,42432.09,42411.09,6.34693292
2022-02-13 08:05:00,42359.21,42415.82,42414.67,42362.09,8.34923364
2022-02-13 08:10:00,42349.57,42495.0,42360.74,42466.31,13.76787068
2022-02-13 08:15:00,42443.78,42500.0,42463.75,42446.34,16.74587473
2022-02-13 08:20:00,42430.15,42469.84,42446.34,42449.43,9.12682595
2022-02-13 08:25:00,42411.92,42464.59,42446.4,42433.3,8.12110651
2022-02-13 08:30:00,42425.15,42497.4,42432.96,42493.68,4.656266
2022-02-13 08:35:00,42455.84,42500.0,42493.68,42466.36,10.40249894
2022-02-13 08:40:00,42466.36,42519.56,42466.37,42513.61,10.80025203
2022-02-13 08:45:00,42462.95,42515.94,42512.05,42491.03,9.50221985
2022-02-13 08:50:00,42460.37,42495.44,42491.03,42466.94,8.43734291
2022-02-13 08:55:00,42445.83,42474.4,42466.95,42471.11,7.83594711
2022-02-13 09:00:00,42381.9,42474.18,42471.1,42381.9,6.85291133
2022-02-13 09:05:00,42316.89,42413.19,42381.9,42375.43,16.74210146
