time,low,high,open,close,volume
2020-11-20 00:05:00,17876.3,17909.78,17880.61,17886.61,73.42342567
2020-11-20 00:10:00,17882.82,17924.43,17886.6,17903.77,75.48468635
2020-11-20 00:15:00,17893.35,17921.45,17903.78,17921.45,60.23238938
2020-11-20 00:20:00,17903.26,17954.96,17921.44,17915.17,87.27936975
2020-11-20 00:25:00,17880.01,17915.17,17915.17,17885.77,49.41680653
2020-11-20 00:30:00,17861.24,17888.96,17885.77,17879.49,46.74373487
2020-11-20 00:35:00,17821.25,17889.94,17879.49,17842.49,50.21074959
2020-11-20 00:40:00,17842.77,17872.21,17844.81,17872.21,33.72032208
2020-11-20 00:45:00,17829.81,17883.87,17872.23,17846.63,35.78908857
2020-11-20 00:50:00,17820.01,17850.74,17846.36,17827.66,29.46221165
2020-11-20 00:55:00,17775.0,17839.64,17827.66,17794.33,37.70525948
2020-11-20 01:00:00,17764.76,17812.55,17794.34,17803.34,43.71453161
2020-11-20 01:05:00,17785.63,17807.8,17803.34,17801.85,37.5796793
2020-11-20 01:10:00,17801.84,17854.11,17801.85,17847.28,29.19942882
2020-11-20 01:15:00,17845.56,17863.53,17846.78,17846.07,25.60785514
2020-11-20 01:20:00,17833.32,17872.0,17846.07,17864.0,22.16660593
2020-11-20 01:25:00,17863.99,17898.71,17863.99,17894.91,14.34967821
2020-11-20 01:30:00,17875.83,17911.81,17894.91,17876.19,41.39704753
2020-11-20 01:35:00,17876.18,17948.37,17876.19,17929.01,50.76941972
2020-11-20 01:40:00,17917.51,17943.46,17929.05,17940.0,37.43573107
2020-11-20 01:45:00,17890.0,17940.01,17940.01,17899.39,40.07831178
2020-11-20 01:50:00,17892.48,17936.37,17902.66,17898.84,36.03534242
2020-11-20 01:55:00,17899.79,17984.85,17899.79,17976.51,53.50249521
2020-11-20 02:00:00,17937.99,17980.2,17974.0,17951.52,45.54297676
2020-11-20 02:05:00,17936.52,17979.88,17960.0,17976.8,43.36690781
2020-11-20 02:10:00,17931.14,17976.79,17976.79,17954.5,22.0276137
2020-11-20 02:15:00,17951.33,18015.0,17951.33,18008.8,56.07931185
2020-11-20 02:20:00,17987.06,18017.83,18008.8,18009.48,27.76620712
2020-11-20 02:25:00,18002.09,18047.88,18010.51,18044.81,141.88588067
2020-11-20 02:30:00,17984.61,18058.24,18045.0,17990.95,121.66200705
2020-11-20 02:35:00,17983.86,18027.29,17994.53,18003.84,69.66193037
2020-11-20 02:40:00,17967.24,17998.91,17998.91,17982.87,27.4263012
2020-11-20 02:45:00,17971.59,17996.91,17987.89,17985.91,13.82392775
2020-11-20 02:50:00,17976.44,18018.08,17985.92,18014.99,31.7732224
2020-11-20 02:55:00,17974.27,18018.74,18013.35,17976.35,49.41032518
2020-11-20 03:00:00,17975.0,18012.17,17975.0,17985.83,26.49606822
2020-11-20 03:05:00,17954.0,17999.43,17988.26,17972.47,36.36585286
2020-11-20 03:10:00,17970.13,18012.31,17978.25,18012.3,71.29929674
2020-11-20 03:15:00,17994.95,18036.29,18012.3,17996.54,36.57762322
2020-11-20 03:20:00,17986.4,18015.99,17996.54,18011.57,31.57130752
2020-11-20 03:25:00,17989.97,18015.96,18010.85,18006.92,40.4916626
2020-11-20 03:30:00,17989.81,18025.0,18006.92,17990.1,25.51327942
2020-11-20 03:35:00,17970.0,17990.1,17990.1,17977.42,31.18636232
2020-11-20 03:40:00,17970.57,17983.18,17977.41,17970.61,30.91395243
2020-11-20 03:45:00,17970.39,17985.91,17971.24,17985.91,39.54576299
2020-11-20 03:50:00,17955.87,17985.91,17985.91,17977.34,49.48707267
2020-11-20 03:55:00,17950.13,17977.34,17977.34,17961.26,48.31903857
2020-11-20 04:00:00,17943.52,17969.88,17961.26,17953.81,72.26237035
2020-11-20 04:05:00,17950.93,17964.95,17953.8,17964.95,52.26826437
2020-11-20 04:10:00,17961.44,17986.78,17966.59,17982.3,50.92388416
2020-11-20 04:15:00,17981.63,18037.55,17983.96,18036.81,88.67570095
2020-11-20 04:20:00,18027.68,18065.0,18036.08,18050.79,116.40456173
2020-11-20 04:25:00,18050.78,18099.0,18050.79,18090.82,119.10670166
2020-11-20 04:30:00,18085.18,18125.0,18090.82,18117.67,92.76737443
2020-11-20 04:35:00,18117.72,18177.23,18121.04,18158.86,85.74644265
2020-11-20 04:40:00,18131.48,18234.16,18161.93,18199.59,176.10422364
2020-11-20 04:45:00,18166.59,18239.0,18201.33,18200.0,179.45468268
2020-11-20 04:50:00,18173.78,18227.03,18200.0,18199.99,100.36538984
2020-11-20 04:55:00,18187.97,18213.57,18198.97,18202.06,51.64932529
2020-11-20 05:00:00,18122.68,18228.98,18199.79,18122.68,81.51065716
2020-11-20 05:05:00,18094.95,18161.56,18130.17,18117.53,66.56072359
2020-11-20 05:10:00,18070.0,18120.4,18119.99,18070.49,37.12461813
2020-11-20 05:15:00,18059.12,18119.62,18081.14,18109.53,56.44305014
2020-11-20 05:20:00,18079.71,18115.73,18109.52,18094.88,35.49255859
2020-11-20 05:25:00,18075.0,18101.45,18094.88,18099.03,26.17929221
2020-11-20 05:30:00,18099.0,18139.42,18099.02,18139.39,25.65976498
2020-11-20 05:35:00,18139.35,18174.42,18139.38,18172.34,30.20995792
