time,low,high,open,close,volume
2018-06-04 00:05:00,7709.99,7722.2,7709.99,7710.01,35.31325375
2018-06-04 00:10:00,7709.85,7716.67,7710.01,7715.22,14.61674832
2018-06-04 00:15:00,7715.22,7717.42,7715.22,7716.42,31.4518368
2018-06-04 00:20:00,7716.42,7719.13,7716.43,7719.13,7.62797775
2018-06-04 00:25:00,7719.12,7720.0,7719.13,7720.0,27.03837714
2018-06-04 00:30:00,7719.99,7747.57,7720.0,7738.86,129.99048248
2018-06-04 00:35:00,7727.99,7738.86,7738.86,7728.0,16.80989449
2018-06-04 00:40:00,7713.98,7728.0,7728.0,7723.01,20.60579386
2018-06-04 00:45:00,7720.0,7723.01,7723.0,7720.01,6.87656187
2018-06-04 00:50:00,7718.5,7720.01,7720.0,7719.51,10.09073575
2018-06-04 00:55:00,7709.89,7719.51,7719.5,7709.89,9.59736432
2018-06-04 01:00:00,7706.0,7713.45,7709.89,7709.09,5.68532279
2018-06-04 01:05:00,7709.08,7711.4,7709.09,7709.09,4.32513029
2018-06-04 01:10:00,7709.08,7710.77,7709.08,7710.0,6.02225841
2018-06-04 01:15:00,7709.08,7710.0,7710.0,7709.09,6.22854424
2018-06-04 01:20:00,7709.08,7709.09,7709.09,7709.09,5.16599033
2018-06-04 01:25:00,7706.02,7709.09,7709.09,7706.8,5.65897513
2018-06-04 01:30:00,7706.8,7706.81,7706.81,7706.81,5.51335664
2018-06-04 01:35:00,7706.01,7706.81,7706.81,7706.02,10.27570379
2018-06-04 01:40:00,7656.0,7706.02,7706.01,7689.99,157.2280458
2018-06-04 01:45:00,7690.0,7700.0,7690.0,7700.0,6.2535086
2018-06-04 01:50:00,7699.99,7704.58,7699.99,7704.58,4.87192794
2018-06-04 01:55:00,7704.57,7705.0,7704.57,7705.0,4.74070445
2018-06-04 02:00:00,7699.99,7706.8,7705.0,7700.0,6.12357728
2018-06-04 02:05:00,7691.54,7700.0,7699.99,7697.36,7.80158634
2018-06-04 02:10:00,7690.97,7697.36,7697.36,7690.97,6.72379421
2018-06-04 02:15:00,7690.98,7705.61,7690.98,7702.66,19.17131067
2018-06-04 02:20:00,7696.2,7702.67,7702.66,7696.21,6.30794034
2018-06-04 02:25:00,7689.82,7696.21,7696.2,7689.82,53.73339063
2018-06-04 02:30:00,7685.53,7689.83,7689.83,7685.6,5.48847879
2018-06-04 02:35:00,7685.6,7685.61,7685.61,7685.61,5.70146478
2018-06-04 02:40:00,7685.6,7685.61,7685.61,7685.6,1.91470733
2018-06-04 02:45:00,7685.6,7685.61,7685.61,7685.61,6.88485181
2018-06-04 02:50:00,7685.53,7685.61,7685.6,7685.53,23.16384915
2018-06-04 02:55:00,7685.53,7685.54,7685.53,7685.54,3.78599648
2018-06-04 04:40:00,7685.54,7695.5,7685.54,7695.5,26.75212878
2018-06-04 04:45:00,7695.5,7696.21,7695.51,7696.21,0.72886016
2018-06-04 04:50:00,7696.2,7696.21,7696.21,7696.21,5.2407172
2018-06-04 04:55:00,7696.2,7696.21,7696.21,7696.21,2.24268278
2018-06-04 05:00:00,7696.2,7696.21,7696.21,7696.21,2.46556749
2018-06-04 05:05:00,7696.2,7696.2,7696.2,7696.2,0.060978
2018-06-04 05:10:00,7696.2,7696.21,7696.21,7696.2,4.44917682
2018-06-04 05:15:00,7696.2,7696.2,7696.2,7696.2,7.61970305
2018-06-04 05:20:00,7696.19,7696.2,7696.2,7696.19,14.21309454
2018-06-04 05:30:00,7692.84,7695.21,7695.21,7692.84,13.2037586
2018-06-04 05:35:00,7691.68,7692.83,7692.83,7691.68,12.40358356
2018-06-04 05:40:00,7680.01,7691.69,7691.69,7680.01,19.04854155
2018-06-04 05:45:00,7680.02,7680.02,7680.02,7680.02,0.13867814
2018-06-04 05:50:00,7610.0,7680.02,7680.01,7631.65,204.81981633
2018-06-04 05:55:00,7636.25,7661.64,7636.25,7661.63,20.52095602
2018-06-04 06:00:00,7655.0,7661.64,7661.63,7655.0,7.68372769
2018-06-04 06:05:00,7632.3,7655.0,7655.0,7641.55,25.78026436
2018-06-04 06:10:00,7640.74,7650.0,7641.55,7650.0,16.71151843
2018-06-04 06:15:00,7649.93,7661.78,7650.0,7655.39,20.17599865
2018-06-04 06:20:00,7651.04,7655.4,7655.39,7653.55,19.08834202
2018-06-04 06:25:00,7650.03,7653.56,7653.56,7650.03,3.77175163
2018-06-04 06:30:00,7629.99,7650.02,7650.02,7629.99,46.30171041
2018-06-04 06:35:00,7531.36,7630.0,7630.0,7576.84,327.43256871
2018-06-04 06:40:00,7576.84,7604.06,7576.84,7595.01,65.39038693
2018-06-04 06:45:00,7584.57,7598.79,7595.01,7594.6,15.94841972
2018-06-04 06:50:00,7594.59,7603.0,7594.6,7600.0,21.17661166
2018-06-04 06:55:00,7575.26,7611.24,7600.0,7582.51,87.63390438
2018-06-04 07:00:00,7575.94,7598.08,7582.5,7598.07,4.36117811
2018-06-04 07:05:00,7594.98,7607.29,7598.07,7607.29,10.51117472
2018-06-04 07:10:00,7597.56,7607.29,7607.28,7597.57,4.95087126
2018-06-04 07:15:00,7597.57,7605.0,7597.57,7605.0,4.78994239
2018-06-04 07:20:00,7604.99,7612.23,7604.99,7612.23,8.82841327
2018-06-04 07:25:00,7612.22,7613.0,7612.22,7612.23,9.33213136
2018-06-04 07:30:00,7612.22,7612.23,7612.23,7612.22,8.22399192
2018-06-04 07:35:00,7611.13,7619.27,7612.22,7611.14,19.4561227
2018-06-04 07:40:00,7611.13,7611.14,7611.13,7611.14,1.85279178
2018-06-04 07:45:00,7603.42,7611.14,7611.14,7603.43,7.35928818
2018-06-04 07:50:00,7603.42,7603.43,7603.43,7603.42,7.75689691
2018-06-04 07:55:00,7599.61,7603.43,7603.42,7599.62,5.38580586
2018-06-04 08:00:00,7599.61,7599.62,7599.61,7599.61,3.31777806
2018-06-04 08:05:00,7599.61,7601.89,7599.62,7601.88,23.2098834
2018-06-04 08:10:00,7585.0,7601.89,7601.88,7585.01,11.97962403
2018-06-04 08:15:00,7579.07,7586.53,7585.0,7585.23,8.23354437
2018-06-04 08:20:00,7581.54,7586.53,7583.53,7586.53,13.41227895
2018-06-04 08:25:00,7586.52,7588.32,7586.52,7588.31,5.98452538
2018-06-04 08:30:00,7588.31,7600.0,7588.31,7599.99,4.27310156
2018-06-04 08:35:00,7599.99,7600.0,7600.0,7600.0,1.84154996
2018-06-04 08:40:00,7599.99,7600.0,7599.99,7599.99,1.42252559
2018-06-04 08:45:00,7599.99,7600.0,7600.0,7599.99,3.17365224
2018-06-04 08:50:00,7599.5,7600.0,7600.0,7599.5,3.55497999
2018-06-04 08:55:00,7594.65,7599.55,7599.5,7599.54,2.69749538
2018-06-04 09:00:00,7599.54,7599.99,7599.55,7599.99,0.41648863
2018-06-04 09:05:00,7597.69,7599.99,7599.99,7597.7,8.42324856
2018-06-04 09:10:00,7586.52,7597.7,7597.69,7586.52,4.80851123
2018-06-04 09:15:00,7579.07,7586.53,7586.52,7580.0,8.05857043
2018-06-04 09:20:00,7579.07,7596.27,7580.0,7590.0,2.46027667
2018-06-04 09:25:00,7584.54,7589.5,7589.5,7584.54,2.0869821
2018-06-04 09:30:00,7584.43,7596.51,7584.44,7596.51,4.67435322
2018-06-04 09:35:00,7588.51,7597.69,7596.5,7593.96,4.93156988
2018-06-04 09:40:00,7583.78,7593.95,7593.95,7588.0,5.00186128
2018-06-04 09:45:00,7580.45,7589.04,7588.0,7587.99,2.36108235
2018-06-04 09:50:00,7587.98,7612.0,7587.99,7607.73,17.96728772
2018-06-04 09:55:00,7607.74,7612.52,7607.75,7612.52,7.90034865
2018-06-04 10:00:00,7605.16,7616.18,7612.52,7608.96,6.88726634
2018-06-04 10:05:00,7608.34,7611.46,7611.4,7611.45,2.35378396
2018-06-04 10:10:00,7602.96,7611.46,7611.46,7611.45,3.87753244
2018-06-04 10:15:00,7611.0,7617.89,7611.46,7615.26,5.53747205
2018-06-04 10:20:00,7611.0,7617.72,7615.26,7611.0,5.5886
2018-06-04 10:25:00,7611.0,7614.51,7611.01,7611.0,3.28246818
2018-06-04 10:30:00,7605.56,7611.03,7611.01,7606.01,1.47616173
2018-06-04 10:35:00,7606.0,7606.01,7606.0,7606.0,3.74596027
2018-06-04 10:40:00,7606.0,7611.05,7606.0,7611.04,5.00066925
2018-06-04 10:45:00,7595.51,7611.05,7611.05,7598.94,4.09823804
2018-06-04 10:50:00,7595.0,7598.95,7598.94,7595.24,4.35320629
2018-06-04 10:55:00,7595.0,7598.31,7595.25,7595.01,3.93764314
2018-06-04 11:00:00,7504.53,7595.01,7595.0,7549.88,267.11801955
2018-06-04 11:05:00,7549.0,7563.77,7549.88,7549.01,11.74329083
2018-06-04 11:10:00,7542.0,7549.96,7549.0,7547.13,17.11815725
